age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
45,54565,439,2,156136,0,0.4404019672528248,0
49,120435,477,1,14940,1,0.45847813190509884,0
59,109242,436,1,302313,0,0.4410196450560794,0
51,133204,489,2,345791,2,0.7509646082152293,0
43,149642,641,1,245739,1,0.7233232675190648,0
58,42884,304,2,50200,2,0.20322021202485627,0
40,37199,556,2,192401,4,0.4074670664463033,0
43,80038,542,0,449374,0,0.636564553449728,1
36,77786,714,1,165811,1,0.2841859353921597,1
28,129636,642,0,244354,3,0.2498388061398727,1
41,124970,678,1,153865,2,0.7798786836489371,0
21,69294,445,2,88682,0,0.5168789905204483,0
28,98015,622,1,38677,2,0.7989811575445973,0
49,54178,421,2,464512,2,0.776486909023596,0
52,32665,551,1,290166,4,0.8253593654984099,0
58,149604,610,0,469364,2,0.23379219449245298,0
25,20534,774,0,499760,4,0.3302910462758692,0
42,111828,791,2,163337,4,0.40730021508099434,1
54,56132,646,0,5530,4,0.2953612714865021,0
21,135720,786,2,276695,0,0.53982887455,1
46,56110,772,2,295538,2,0.7592838230273409,0
30,78754,681,2,47987,2,0.8658272675947931,0
50,83580,579,1,447200,4,0.8227018941335262,0
38,42469,371,2,335240,2,0.5201356760110658,0
37,84016,820,0,351241,2,0.6455437709596665,0
46,66233,665,1,337783,4,0.36148728641405703,1
28,122804,393,0,422306,3,0.4821062999523439,0
32,149863,672,2,481673,3,0.8098278167940021,0
47,86708,638,2,243841,4,0.22043826541363656,0
28,78232,736,0,7781,0,0.572931490850432,1
45,113450,635,1,22330,2,0.8109588085293149,0
24,106437,791,0,272401,2,0.28540691169553234,1
53,126311,339,2,63642,3,0.8877823413657853,0
21,54409,658,1,190321,4,0.20867402478681846,1
39,135159,553,2,318807,0,0.8202840080242151,0
51,39324,697,2,39956,4,0.4475708020764768,0
36,28738,469,0,240439,3,0.2928834071744339,0
34,123030,810,2,282759,3,0.31015072267817456,1
25,130093,559,0,268025,2,0.6908251028479895,0
46,44054,758,1,400063,1,0.8095037736591608,0
48,49709,828,2,240975,0,0.6487464476647515,0
22,129321,640,2,449343,0,0.850107479952527,0
26,105643,356,1,126265,1,0.7897351565398294,0
29,148805,517,0,354790,3,0.2063222648584553,0
53,20363,763,2,132148,4,0.6686007651010943,0
45,30358,546,1,304480,0,0.4132442821000048,0
33,121613,672,2,86850,1,0.5181500082042871,1
29,135233,716,0,100654,2,0.26582152369395873,1
33,23240,330,0,176003,2,0.3974694133101553,0
51,92201,667,0,442140,3,0.6428801772027553,0
31,65689,407,0,290110,0,0.35286749117942684,0
24,21936,717,1,442239,4,0.653275667789835,0
54,132272,697,2,16320,0,0.8461225195576707,0
58,111074,571,1,456057,2,0.20345821350347007,0
24,63965,415,0,70125,0,0.7500395038109009,0
58,97534,555,0,465968,2,0.6489232161142318,0
39,20882,380,0,227172,1,0.2326429339136546,0
26,40224,427,0,240077,1,0.7531169960716542,0
54,125227,534,2,488153,2,0.35716472459599174,0
38,143750,480,0,122296,4,0.38607437850583737,0
33,139299,456,2,130355,4,0.26546097772856136,0
43,145865,753,0,197930,0,0.5740658707402816,1
39,132012,323,2,456930,2,0.5487566181877587,0
31,143745,772,2,16780,3,0.44302215443540227,1
21,50825,699,0,343374,4,0.31812766543674115,1
44,90740,433,1,206417,4,0.7865674881493461,1
27,48885,720,1,480314,1,0.8134649010473702,0
45,60056,512,1,117696,4,0.5784057274995704,0
41,23203,781,1,496193,4,0.37095773351956474,0
35,80241,647,1,111075,4,0.26727704598907875,0
21,22244,465,0,258731,2,0.8079809172440939,0
32,118322,647,0,138001,2,0.26723690371268805,0
27,135329,697,0,362297,1,0.20922602642461594,1
35,88619,734,0,386666,0,0.5285783041370471,1
41,41584,520,0,412460,4,0.7118897153855339,0
39,28521,607,0,365559,0,0.5202759031339284,0
49,70017,765,2,376859,2,0.23598742489057528,1
45,53541,398,2,127636,4,0.6830203793952759,0
53,49063,541,0,382546,0,0.6496328343904956,0
52,90268,457,0,391425,0,0.6770708117871884,0
55,145234,526,2,16116,3,0.34784174394433465,0
58,146218,722,2,224026,2,0.7569888864016394,0
46,138206,371,0,479459,1,0.5354177482236934,0
31,84952,542,2,350445,1,0.5754469674133083,0
55,113054,829,1,434111,3,0.5820810067579744,1
28,59563,344,1,214708,0,0.4007645059498407,0
34,59752,771,1,28867,3,0.3750938730359296,1
30,115233,670,2,376651,3,0.20333629133707548,1
22,22567,391,0,6208,2,0.4776272394387802,0
29,36121,321,0,180157,4,0.5395720887573459,0
23,21674,471,0,332716,0,0.719962621958709,0
41,96411,491,2,463450,1,0.24663887266101,0
46,129876,376,2,88748,1,0.8467925886790979,0
28,86275,580,1,147324,3,0.38477092777292904,0
22,87081,663,2,90261,3,0.45670448308977346,1
26,49140,478,1,405222,3,0.23385372591668327,0
48,145139,537,1,249443,0,0.6571954875726863,0
49,29327,434,0,225667,3,0.6962459581729068,0
46,90663,579,2,338027,3,0.8501538521028358,0
45,43331,318,0,37171,4,0.4357803023206601,0
32,43004,670,0,33517,0,0.3801581109147634,0
25,127369,411,2,160346,2,0.7082605524996095,0
54,139243,520,2,431793,2,0.6947606219100495,0
57,30492,603,1,32648,4,0.8559868404973707,0
35,74797,624,1,336798,1,0.34372303696329876,0
56,78095,736,1,285054,2,0.6937048358861746,0
35,33749,737,1,262471,0,0.246808004032548,0
43,83217,469,0,214691,1,0.536257674730053,0
26,109044,674,0,54647,3,0.28357354408599583,1
41,29045,680,2,476939,0,0.6572021916661304,0
43,40116,313,1,5424,1,0.6210267331841801,1
36,38667,799,1,187971,2,0.23418305354081004,1
35,95057,690,1,31641,3,0.42373247580932927,1
45,94205,848,0,432966,3,0.47652354259372687,1
56,47302,829,2,389560,0,0.3736421886590751,0
31,31283,791,0,479670,3,0.2270690308131671,0
35,50935,849,2,159226,1,0.4231753272742412,1
24,92534,684,2,184238,4,0.7548374310155799,0
41,114342,495,0,410208,2,0.4520763620141498,0
33,51624,599,0,301145,0,0.4263588286640473,0
42,33440,846,2,19546,4,0.8592271965381091,0
39,131001,607,0,177596,4,0.2291415031001509,0
54,66501,551,0,466771,0,0.7371017369493882,0
34,107333,307,2,6304,1,0.5381655188200449,0
24,21269,507,2,127722,2,0.8611237552573785,0
47,27868,430,1,379592,0,0.47542952091437424,0
49,50251,325,0,447500,4,0.6956296359038652,0
48,97909,753,2,349512,4,0.2489547550733604,1
55,104523,485,0,93327,0,0.8501406979087167,0
28,58729,783,0,277166,4,0.44117986675901477,1
36,35734,350,2,211958,0,0.5668032030490006,0
56,62429,304,1,82354,0,0.29693712613407697,0
50,61337,459,2,431833,2,0.8618905098541685,0
38,60325,507,2,125045,0,0.6710792827509254,0
22,103600,556,0,336642,4,0.23776323378527858,0
33,82514,504,1,194896,3,0.30864474542549836,0
24,28433,310,2,128780,2,0.4798837983498548,0
46,133957,307,0,206462,4,0.35173970866899024,0
45,29111,708,2,39307,4,0.4132378986614314,1
50,123986,331,0,252659,2,0.8982438126133234,0
31,83753,839,2,265956,2,0.6610540880048618,0
27,133783,686,1,466696,4,0.8455523216201164,0
51,100583,527,2,124645,3,0.5050588623980303,0
30,93620,774,0,420543,1,0.6971975991433974,0
59,41751,506,2,270388,4,0.521783204512902,0
33,36453,617,1,420936,2,0.42975717999851687,1
51,105844,647,1,30090,0,0.5634212025507395,0
27,58968,533,1,331421,0,0.49911772925124065,0
56,50077,343,1,116559,2,0.8863784540764856,0
40,128582,441,0,104895,2,0.5473164836514806,0
24,54775,475,2,127641,1,0.7677791930291569,0
27,78144,748,1,446752,2,0.6667736278070939,0
21,68570,381,2,274999,0,0.5357390660521957,1
33,66097,434,0,258555,3,0.5319050507264353,0
42,44503,476,2,390107,2,0.43932308194342634,0
41,22779,682,2,254502,1,0.2748872653424393,0
42,106840,542,1,263845,3,0.7330285302561217,0
48,20755,440,1,383959,1,0.8426663552403773,0
29,59263,756,0,399817,3,0.35256839826208236,1
46,128491,739,2,430168,2,0.8479714457504381,0
29,75087,355,0,116113,0,0.36261295264079474,0
35,62281,826,0,317518,3,0.5710553713886426,1
30,71482,718,0,403906,4,0.4405353972889965,1
44,74857,387,1,17521,1,0.28015615013858075,0
28,142989,307,1,105146,3,0.23698686246888315,0
44,37400,776,2,212091,1,0.4557425725009592,0
36,60115,514,2,406274,0,0.23314070518460797,0
46,34249,796,2,149776,1,0.2729445062764959,0
47,133183,802,1,63933,1,0.29960830515858894,1
57,66825,544,1,76101,4,0.20134099432529934,0
24,130361,777,0,48856,1,0.3072765510905574,1
44,44600,608,1,42256,3,0.6040950762648623,0
39,57706,530,0,324496,1,0.7736661854671556,0
56,39222,682,0,263660,2,0.33540097158564885,0
59,119041,454,1,428831,1,0.2566108226932502,0
30,124504,474,0,126638,2,0.7106599389051105,0
45,61139,414,0,243282,1,0.20571389802005124,0
38,134919,689,2,269071,1,0.7139134714254669,0
39,136605,610,0,413728,3,0.2917820651068169,1
56,61302,599,1,275445,2,0.35979954348358245,0
30,114684,317,1,91849,2,0.2840489376216207,0
53,107838,311,0,210065,4,0.37313670993597614,0
25,88159,703,2,469244,1,0.7587231569232564,0
55,28646,531,1,335903,1,0.292780873587553,0
54,33543,577,1,355191,3,0.8959159426054737,0
53,114496,652,2,354135,4,0.4289684432684543,1
41,148212,602,0,330202,4,0.8453776878558301,0
37,42785,840,1,497474,3,0.3330231558848826,1
42,98353,769,0,463142,2,0.3315282639610812,1
57,51406,376,0,421650,0,0.5957349781301516,0
35,108992,820,0,297485,3,0.23542005943327457,1
55,71428,323,0,374989,2,0.7607020283449151,0
48,43777,314,1,413223,4,0.5077306754676376,0
27,77939,824,2,367022,3,0.6894375313469981,0
52,73026,646,1,162871,0,0.32224254244721356,0
31,106450,471,2,322964,1,0.6496501455503332,0
30,49553,626,0,413890,3,0.6158494580461855,0
29,43548,784,2,413642,0,0.7289628763425606,0
34,83221,788,0,470847,0,0.4081809048556794,1
33,57265,761,1,311935,3,0.8532159024800565,0
45,145549,677,1,225712,2,0.8729107485770122,0
22,60701,463,2,8255,3,0.8076865278549483,0
55,71287,671,0,169898,4,0.6004236363123793,0
27,26727,723,0,498477,0,0.49420178946294535,0
41,130460,776,2,486784,0,0.2405946929989684,1
38,70717,681,0,272088,1,0.8630594610226927,0
23,52427,454,0,436042,0,0.8662469405888569,0
59,36692,556,0,297641,1,0.2130819184857787,0
31,51625,367,1,294867,0,0.4498212826485041,0
59,44918,643,1,433503,0,0.8160254577807833,0
44,126931,576,1,278989,3,0.2565964231277328,0
39,61136,690,0,356977,3,0.33759646369714513,1
24,134826,748,1,466322,4,0.8850741217737135,0
46,134881,558,0,360183,2,0.7931021684842439,0
58,72409,606,0,471202,4,0.8384444458586344,0
52,35577,394,2,221879,0,0.29950809305872206,1
59,105155,763,0,242079,4,0.34792117127679145,1
56,131776,545,1,60569,3,0.6237916090462243,0
57,119246,486,1,86434,0,0.5512167547018894,0
53,122924,672,0,215997,0,0.4089523733829342,0
56,146759,705,1,249790,4,0.8186924098160724,0
23,140408,707,0,423679,1,0.8309720308749011,0
29,101731,424,2,267888,2,0.4041788071026278,0
28,47689,636,0,486556,4,0.3090271984143579,0
53,31154,640,0,434498,4,0.30436469453921944,0
26,124657,477,2,57082,2,0.5390976367743574,0
59,114948,469,1,452905,0,0.29304294678094706,0
24,41341,338,2,343551,0,0.5313381554666576,0
33,117554,368,2,84072,1,0.5233538510019002,0
22,94681,535,0,486849,4,0.8188771492439599,0
25,127798,680,0,331910,2,0.40734730786002593,1
47,66330,356,2,70711,4,0.5924567210486842,0
52,138069,576,1,270361,3,0.7204499049988675,1
41,107759,398,2,478858,4,0.6171403565349345,0
28,88416,826,1,428575,4,0.8678474914860959,0
58,145067,624,2,117000,3,0.621594236349839,0
28,106807,760,2,320653,3,0.8313035249290783,0
23,53313,478,1,460186,2,0.3715394724776201,0
23,66900,418,2,289501,0,0.5925269409456054,0
42,98840,768,0,309498,1,0.5803141485966581,1
26,54695,848,2,305714,3,0.8926164770980585,0
22,50225,754,0,12034,0,0.34315441937938646,1
43,106072,325,1,21263,2,0.29869537885618425,0
22,116367,789,1,440396,4,0.6281704543412943,0
58,69156,307,0,186171,2,0.3565845003324443,0
37,97209,815,2,210384,2,0.6474087419552028,0
55,107453,832,0,80348,3,0.8807423619636856,0
54,47829,448,0,90275,1,0.8625541967782202,0
43,100908,787,1,425141,3,0.3617721172507986,1
50,45938,324,0,256011,4,0.31962744374850427,0
28,79164,724,2,286719,3,0.592517501013782,1
42,74530,592,0,27231,4,0.6107441017562051,0
56,140921,484,1,344079,3,0.6635750499664552,0
25,88199,730,2,183803,1,0.7190436481907658,0
33,80282,616,1,290244,0,0.6206701174704029,1
49,67801,697,0,146840,1,0.27822710260376393,1
51,29465,623,0,497051,3,0.7531105793986135,0
36,23326,845,1,195409,2,0.2556620291672382,0
50,23659,375,1,252457,0,0.21399488035203446,0
36,80289,785,2,254130,2,0.7387607376283136,0
32,47594,387,1,55697,1,0.583850197104973,0
37,135819,531,1,16357,0,0.6890139930105663,0
36,24763,306,0,465189,3,0.46792312694531907,0
32,108657,849,0,161018,2,0.20776474546714474,1
28,30828,351,1,222496,3,0.43171074439171775,0
40,67588,695,1,76038,4,0.6256946630461999,0
23,31221,520,0,373056,0,0.3579921493290768,0
36,31211,727,2,60149,2,0.6814630335430519,0
50,33569,442,2,10566,1,0.7560807069243614,0
43,116894,662,2,127474,1,0.5179868988558913,1
48,57860,681,2,308720,1,0.8130049086484172,0
25,91558,576,0,320462,1,0.7983715951983825,0
40,65337,570,1,336694,2,0.8146405669542836,0
21,72311,313,2,394203,4,0.6627259228597845,0
50,33515,597,0,56408,1,0.4133522997715059,0
41,91695,763,1,451722,1,0.5368758976601005,1
40,142006,826,2,254070,1,0.6973574546717639,0
26,131527,533,1,346293,4,0.3473945572838009,1
42,126749,326,2,307311,0,0.7171904564781684,0
38,107227,770,1,300843,1,0.5836620319651282,1
28,44904,392,2,253089,1,0.26721220819849434,0
59,79935,608,2,316689,1,0.590100428900117,0
52,63790,351,1,498985,0,0.24674329674873832,0
53,88580,618,1,188501,1,0.21001509953263545,0
36,95148,480,1,381071,0,0.822739368935099,0
32,25636,419,0,223422,0,0.5429412781231462,0
58,97129,342,0,290530,3,0.5803027585282273,0
54,134483,559,1,326417,3,0.3959564401411868,0
34,22892,496,0,117312,1,0.5799213036202454,0
56,41672,554,2,308729,2,0.31820808450481297,0
53,25812,635,1,397270,3,0.7219520581691676,0
43,116621,801,0,240364,3,0.7763444122827199,0
22,148177,554,1,12509,2,0.7991130459434823,0
41,20654,813,2,223924,4,0.274656902199551,0
22,74633,541,2,247225,1,0.590428080241355,0
47,37143,448,0,343751,4,0.7661256788908231,0
29,75934,598,2,229350,4,0.2897515417486718,0
21,87334,752,1,379529,0,0.2696656857218537,1
31,123463,692,0,214836,0,0.7718593990690146,0
23,145851,511,1,213222,1,0.7577152272238559,0
43,49087,837,1,474053,2,0.5140851958744275,1
46,31618,430,1,260117,0,0.2767978182020454,0
24,28446,628,2,68305,3,0.5612862101218662,0
38,107182,555,1,368229,1,0.4763622400032663,0
26,122127,778,2,309995,4,0.5629832017308088,1
55,68867,362,1,344054,1,0.5079266414179078,0
42,71028,610,2,39407,0,0.5979600893736223,0
35,80101,706,2,313750,2,0.7089908029593057,0
42,47200,404,2,112277,4,0.742401932555601,0
57,115107,314,1,215590,2,0.6542875387664908,0
32,108074,558,1,135204,1,0.3392584305324749,0
58,126091,711,2,495010,2,0.47798611792358336,0
38,81465,558,1,443868,2,0.24985682011500515,0
55,129500,559,2,146320,1,0.5161716096526201,0
50,106436,344,1,277659,4,0.8792375889073958,0
44,138422,630,2,367722,2,0.6492114953137075,0
50,144124,464,2,359489,2,0.30822876026444784,0
34,107892,492,0,146902,1,0.3880043618428028,0
26,108559,820,1,327775,3,0.24520155241178276,1
23,140044,700,1,367928,2,0.3276897231063762,1
36,59148,673,0,130496,0,0.5414891504344445,1
27,102928,364,2,405015,4,0.4413994670000429,1
34,40698,686,2,210155,2,0.3427736221161367,1
29,62470,794,0,233170,1,0.3026188894939993,1
35,112071,714,0,412544,0,0.6592497818840442,0
41,71660,329,2,410895,1,0.5906716638109958,0
55,73910,565,1,26058,2,0.7898482185504074,0
22,55450,627,0,393370,0,0.3282770200094274,0
47,76463,791,0,233845,4,0.7935898219497723,0
22,53757,516,0,313840,4,0.6045378207918992,0
55,98012,619,0,483658,4,0.3863562357858009,0
38,126750,698,0,245035,3,0.39148719839795787,1
34,147043,404,0,43872,1,0.4732662731006967,0
40,90247,629,2,59971,2,0.522089051666756,0
38,92015,346,2,349227,0,0.2577535593158179,0
30,51390,613,0,28306,1,0.7893994159664295,0
45,76116,446,2,426426,2,0.2850787485269358,0
22,33161,761,1,50693,3,0.5384218901209171,0
45,52152,785,1,295383,2,0.46807776323364525,1
53,100171,709,0,98366,1,0.5586009590183599,1
56,126379,326,1,336061,2,0.8212377619477205,0
51,115833,328,1,367512,0,0.8923618378992744,0
34,40836,570,2,230449,3,0.21418996087793085,0
21,110367,800,2,143519,0,0.4752676022076359,1
36,86543,552,2,484120,3,0.7723273716420704,0
23,75648,684,2,156343,3,0.4286220161833839,1
55,46331,359,1,464091,2,0.6543253231429651,0
26,125992,406,0,123469,0,0.8945814426365224,0
45,30763,519,2,221582,3,0.6527399021711606,0
33,89444,740,1,228117,3,0.27783396433628826,1
54,113109,845,2,108434,2,0.7900523698677899,0
28,39187,395,1,192915,1,0.8766602061047708,0
41,31957,388,2,293365,1,0.6987558949092073,0
54,24379,530,0,263180,4,0.49334766989014917,0
24,47959,574,2,462604,4,0.8638801227417972,0
45,102018,545,0,359943,3,0.8780004105344388,1
35,143076,410,2,61467,1,0.8545817204494102,0
24,47105,533,2,340413,3,0.4882733016170564,0
32,20877,577,2,116414,0,0.7527953717781928,0
52,68353,776,1,337729,1,0.657925551323842,1
52,103788,716,1,48086,1,0.3257946661199108,0
48,116870,427,0,378081,1,0.5748604311740078,0
33,104585,536,0,91624,4,0.7233837063900459,0
51,103308,427,1,86144,2,0.8271385931757165,0
34,71567,693,0,5638,2,0.8038188592845874,0
40,77913,774,0,471461,4,0.30826095012983745,1
38,22637,694,1,337823,4,0.5416232725396476,0
49,92778,410,1,199006,4,0.5347880406225495,0
26,62025,389,1,333904,2,0.8291159433285455,0
52,126917,579,1,52234,3,0.2013561163958068,0
49,121187,632,2,328193,4,0.7170994763388494,0
22,119508,523,1,330987,3,0.6330490615823857,0
43,102464,400,0,184119,3,0.8451000312235963,0
39,48742,431,2,115406,0,0.5198421452322166,0
51,31831,312,2,145813,2,0.6603705749128504,0
25,133768,756,0,256183,3,0.8809229212950795,0
39,135911,740,2,330148,2,0.7207326340411362,0
54,105092,397,0,328633,2,0.24716878189083719,0
30,110879,419,2,290135,0,0.31727348568087216,0
45,108370,592,2,110711,2,0.7750157720718236,0
22,146537,300,0,424297,3,0.43435687868156125,0
31,66762,549,0,127761,1,0.6941426774187924,0
51,124824,448,0,249166,3,0.6898766133406795,0
35,118958,694,0,62304,3,0.8955903663717435,0
29,108741,343,1,413858,2,0.5289109065454385,0
43,38830,343,1,263382,3,0.7164826523541461,0
39,75044,377,0,342247,1,0.23412701410027165,0
29,93948,525,1,374307,2,0.523813714485162,0
55,89202,461,0,253134,4,0.3306770813719917,0
41,57045,552,0,123778,3,0.7884000861992237,0
29,106322,431,2,415615,3,0.7879358324112495,0
48,137257,747,0,38103,0,0.3654550944939867,1
27,91051,773,0,20330,4,0.42279960718152776,1
36,127509,408,0,414680,4,0.6917344491222465,0
36,46627,334,0,138206,1,0.716786146388587,0
53,35198,766,2,129679,4,0.6603421214800616,0
24,89521,574,0,54409,0,0.8976862462683128,0
24,131439,486,2,231270,1,0.8080782483895783,0
59,126471,542,0,5184,4,0.49194121652676576,0
37,49475,563,2,494139,1,0.4288837050793185,0
57,125752,821,1,126529,4,0.6177948235972563,0
59,138998,840,2,447490,4,0.7723454350834527,0
49,39403,386,2,242432,4,0.532740431615587,0
56,23681,834,0,339943,3,0.7163848247821476,0
58,111555,509,2,60810,4,0.21341202765422967,0
59,138884,345,2,83727,3,0.8480880758086728,1
57,113122,766,0,205122,2,0.7416843092608167,0
55,135260,839,1,430950,0,0.47593306073489305,1
27,62292,325,1,469829,1,0.46880862786350447,0
47,123057,565,1,317690,1,0.27202076542395376,0
48,125386,474,2,40120,2,0.7713076067177698,0
42,122306,815,0,184556,4,0.738040656480029,0
34,25629,610,1,196635,0,0.6411747952749314,0
27,113246,621,1,342180,2,0.27101953050082417,0
57,115864,434,1,85528,2,0.38363895594594954,0
42,97814,354,1,191185,1,0.5212401312852328,0
25,28417,842,0,189168,3,0.3861803606349582,0
22,138888,830,1,15133,3,0.5037817462070325,1
47,54765,455,2,142477,4,0.3581702784463566,0
41,94499,446,2,428485,4,0.4447203526642117,0
58,134088,784,0,218482,2,0.6566078185176394,0
35,76574,319,1,101993,4,0.8246527565457866,0
41,122828,568,1,120742,3,0.4695214768629777,0
30,110545,632,2,153157,0,0.6843357618125303,0
43,148206,700,0,40702,1,0.2943551604677642,1
59,47675,605,2,256147,3,0.578572584499033,0
25,145609,327,0,478099,4,0.8451929578881594,0
21,121711,766,0,149574,1,0.2195550631201684,1
33,92267,559,0,313623,1,0.387290153208766,0
41,60563,833,2,84384,2,0.292745473576101,1
46,31332,400,0,92957,4,0.5731850356474903,0
41,143745,652,2,281570,2,0.6757497248499278,0
38,39177,599,2,468447,1,0.24044543444417654,0
57,109254,595,1,250579,2,0.24919909444838592,0
